268,2,1,
269,10,2,
270,6,2,
271,7,2,
272,5,2,
273,7,2,
274,11,2,
275,9,2,
276,10,3,
277,3,0,
278,10,0,
279,6,1,
280,11,2,
281,7,1,
282,6,4,
283,7,1,
284,8,3,
285,6,2,
286,5,4,
287,4,1,
288,8,1,
289,2,2,
290,5,7,
291,10,3,
292,13,1,
293,4,2,
294,6,1,
295,9,4,
296,8,1,
297,3,3,
298,5,4,
299,6,4,
300,9,3,
301,10,4,
302,10,4,
303,2,2,
304,2,6,
305,7,7,
306,6,3,
307,6,4,
308,5,4,
309,12,6,
310,12,2,
311,4,1,
312,6,1,
313,10,0,
314,6,1,
315,3,0,
316,4,3,
317,8,3,
318,8,3,
319,4,3,
320,6,2,
321,5,1,
322,4,3,
323,8,1,
324,16,2,
325,4,4,
326,11,2,
327,6,4,
328,5,2,
329,3,2,
330,7,3,
331,7,3,
332,12,3,
333,6,1,
334,8,2,
335,11,4,
336,5,3,
337,4,1,
338,11,3,
339,11,2,
340,9,3,
341,5,1,
342,4,0,
343,11,5,
344,12,1,
345,4,2,
346,7,2,
347,6,2,
348,9,0,
349,8,4,
350,8,1,
351,8,1,
352,3,4,
353,8,1,
354,4,3,
355,4,5,
356,6,3,
357,5,0,
358,6,3,
359,2,1,
360,6,1,
361,7,2,
362,11,1,
363,7,1,
364,9,4,
365,2,4,
366,7,0,
367,4,1,
368,4,2,
369,10,4,
370,13,1,
371,4,1,
372,6,2,
373,8,2,
374,7,2,
375,5,1,
376,6,2,
377,3,4,
378,4,4,
379,9,4,
380,7,3,
381,5,3,
382,10,5,
383,10,3,
384,9,1,
385,1,2,
386,8,2,
387,3,0,
388,5,2,
389,4,3,
390,1,2,
391,7,3,
392,5,0,
393,6,1,
394,6,1,
395,9,2,
396,8,1,
397,10,1,
398,6,0,
399,4,3,
400,3,2,
401,10,2,
402,7,1,
403,5,4,
404,9,3,
405,3,4,
406,4,0,
407,13,4,
408,10,1,
409,11,0,
410,10,1,
411,7,3,
412,6,2,
413,8,3,
414,8,2,
415,6,4,
416,5,1,
417,7,1,
418,11,1,
419,12,1,
420,5,3,
421,6,1,
422,5,1,
423,6,0,
424,5,1,
425,8,0,
426,11,3,
427,5,3,
428,4,1,
429,7,3,
430,2,4,
431,8,2,
432,6,3,
433,8,2,
434,4,1,
435,7,3,
436,2,2,
437,12,1,
438,5,1,
439,6,1,
440,7,4,
441,2,2,
442,8,5,
443,13,5,
444,7,2,
445,7,1,
446,8,4,
447,8,3,
448,5,0,
449,5,3,
450,4,0,
451,6,2,
452,3,0,
453,17,1,
454,10,4,
455,8,1,
456,10,4,
457,7,2,
458,3,2,
459,8,3,
460,6,3,
461,11,2,
462,9,2,
463,6,0,
464,7,1,
465,5,6,
466,6,2,
467,7,1,
468,8,0,
469,6,2,
470,5,3,
471,6,1,
472,4,4,
473,1,2,
474,4,1,
475,11,2,
476,5,1,
477,10,2,
478,8,3,
479,4,2,
480,5,4,
481,2,2,
482,11,4,
483,4,5,
484,7,2,
485,7,1,
486,8,4,
487,5,0,
488,2,1,
489,7,5,
490,3,2,
491,9,3,
492,4,2,
493,6,3,
494,6,2,
495,6,0,
496,5,0,
497,5,0,
498,6,0,
499,4,3,
500,6,4,
501,8,3,
502,5,5,
503,10,3,
504,5,4,
505,4,4,
506,4,2,
507,9,3,
508,7,1,
509,6,2,
510,6,2,
511,6,3,
512,12,3,
513,7,1,
514,11,2,
515,7,1,
516,5,3,
517,7,5,
518,7,2,
519,5,1,
520,2,0,
521,12,4,
522,7,2,
523,3,3,
524,11,1,
525,5,4,
526,3,4,
527,7,2,
528,3,2,
529,4,4,
530,9,5,
531,7,1,
532,2,2,
533,6,0,
534,6,3,
535,6,1,
536,4,1,
537,6,3,
538,4,0,
539,3,1,
540,5,3,
541,7,2,
542,5,0,
543,8,3,
544,10,3,
545,3,2,
546,8,3,
547,9,1,
548,8,6,
549,7,0,
550,3,2,
551,10,1,
552,8,2,
553,7,2,
554,9,1,
555,5,2,
556,6,1,
557,5,4,
558,7,3,
559,9,2,
560,4,1,
561,8,2,
562,9,3,
563,5,1,
564,12,2,
565,7,1,
566,6,1,
567,9,0,
568,6,3,
569,6,4,
570,6,4,
571,3,3,
572,3,2,
573,4,6,
574,9,1,
575,7,2,
576,7,1,
577,8,1,
578,5,2,
579,6,4,
580,7,4,
581,5,5,
582,7,3,
583,8,3,
584,6,4,
585,7,2,
586,12,4,
587,7,0,
588,6,2,
589,4,3,
590,3,3,
591,3,3,
592,12,4,
593,5,1,
594,5,4,
595,6,2,
596,9,1,
597,7,1,
598,9,2,
599,5,3,
600,8,3,
601,11,2,
602,9,2,
603,4,3,
604,7,3,
605,8,3,
606,6,0,
607,8,3,
608,5,4,
609,11,5,
610,6,4,
611,7,3,
612,7,3,
613,7,2,
614,5,2,
615,1,4,
616,4,3,
617,9,1,
618,6,1,
619,6,3,
620,6,5,
621,8,3,
622,6,5,
623,10,2,
624,3,4,
625,4,3,
626,9,3,
627,5,2,
628,7,1,
629,10,2,
630,5,1,
631,10,2,
632,7,1,
633,5,5,
634,8,1,
635,6,3,
636,4,1,
637,7,3,
638,6,5,
639,5,1,
640,7,1,
641,9,4,
642,8,3,
643,5,2,
644,6,2,
645,5,3,
646,6,4,
647,4,5,
648,7,3,
649,11,2,
650,5,1,
651,5,1,
652,7,1,
653,5,0,
654,8,0,
655,3,1,
656,7,1,
657,6,0,
658,2,0,
659,11,1,
660,4,1,
661,9,1,
662,4,0,
663,7,6,
664,8,2,
665,5,1,
666,3,1,
667,9,2,
668,7,4,
669,2,1,
670,4,5,
671,7,1,
672,2,0,
673,3,1,
674,7,2,
675,9,2,
676,8,3,
677,11,4,
678,11,3,
679,9,2,
680,10,3,
681,5,5,
682,7,2,
683,5,3,
684,6,4,
685,4,1,
686,7,0,
687,6,0,
688,7,3,
689,7,3,
690,2,3,
691,9,8,
692,5,5,
693,9,3,
694,8,2,
695,3,1,
696,7,5,
697,7,6,
698,3,2,
699,8,1,
700,6,1,
701,8,1,
702,3,3,
703,8,4,
704,5,3,
705,4,4,
706,5,1,
707,9,3,
708,3,4,
709,9,6,
710,8,1,
711,10,3,
712,7,2,
713,11,3,
714,7,3,
715,2,2,
716,3,3,
717,10,0,
718,2,4,
719,6,2,
720,11,4,
721,4,2,
722,3,4,
723,3,3,
724,4,0,
725,8,5,
726,8,2,
727,6,4,
728,8,4,
729,7,0,
730,7,3,
731,5,2,
732,7,1,
733,6,1,
734,9,2,
735,10,4,
736,10,2,
737,6,2,
738,3,4,
739,9,1,
740,9,1,
741,6,4,
742,10,1,
743,6,2,
744,7,1,
745,1,5,
746,9,3,
747,5,1,
748,6,3,
749,10,3,
750,9,1,
751,6,3,
752,13,2,
753,7,4,
754,7,2,
755,7,3,
756,5,0,
757,9,4,
758,5,3,
759,10,6,
760,3,2,
761,8,3,
762,6,0,
763,9,3,
764,11,1,
765,8,1,
766,5,4,
767,5,1,
768,7,2,
769,7,3,
770,9,3,
771,8,3,
772,8,3,
773,9,3,
774,3,0,
775,7,0,
776,8,3,
777,6,2,
778,7,2,
779,11,2,
780,4,1,
781,6,3,
782,7,1,
783,7,2,
784,9,1,
785,4,4,
786,7,1,
787,2,1,
788,9,3,
789,8,3,
790,8,8,
791,6,2,
792,11,1,
793,3,3,
794,9,3,
795,8,1,
796,5,1,
797,12,2,
798,12,1,
799,10,1,
800,8,5,
801,3,0,
802,3,1,
803,4,1,
804,4,0,
805,4,1,
806,10,3,
807,7,1,
808,5,1,
809,11,1,
810,8,0,
811,7,0,
812,7,2,
813,5,4,
814,11,3,
815,2,1,
816,4,0,
817,5,2,
818,7,0,
819,5,5,
820,10,2,
821,11,8,
822,9,3,
823,6,3,
824,6,2,
825,7,1,
826,6,5,
827,6,3,
828,6,2,
829,6,2,
830,7,1,
831,9,1,
832,8,5,
833,5,1,
834,7,1,
835,7,3,
836,8,2,
837,10,3,
838,7,2,
839,2,4,
840,5,3,
841,3,1,
842,9,3,
843,10,2,
844,7,3,
845,7,0,
846,8,2,
847,6,2,
848,8,4,
849,6,4,
850,5,3,
851,10,3,
852,6,1,
853,5,0,
854,4,2,
855,10,1,
856,8,4,
857,4,0,
858,5,1,
859,4,1,
860,11,1,
861,11,4,
862,4,2,
863,11,3,
864,6,4,
865,5,3,
866,7,0,
867,9,3,
868,7,2,
869,4,3,
870,6,0,
871,6,4,
872,3,4,
873,9,5,
874,8,3,
875,6,2,
876,6,6,
877,6,1,
878,7,8,
879,8,2,
880,11,2,
881,9,3,
882,4,1,
883,6,5,
884,6,2,
885,6,0,
886,3,1,
887,8,2,
888,4,1,
889,9,2,
890,9,2,
891,7,1,
892,9,1,
893,8,2,
894,9,2,
895,7,3,
896,9,2,
897,5,2,
898,6,2,
899,3,5,
900,11,1,
901,4,3,
902,3,2,
903,1,5,
904,8,0,
905,8,2,
906,9,0,
907,8,2,
908,12,2,
909,6,1,
910,9,4,
911,6,5,
912,9,3,
913,9,3,
914,12,2,
915,11,0,
916,8,3,
917,9,1,
918,9,0,
919,2,6,
920,9,1,
921,7,5,
922,6,3,
923,6,0,
924,5,2,
925,8,2,
926,5,1,
927,10,3,
928,7,3,
929,8,1,
930,6,5,
931,8,0,
932,5,2,
933,8,0,
934,2,4,
935,6,1,
936,6,1,
937,5,4,
938,4,1,
939,7,0,
940,6,3,
941,11,4,
942,7,3,
943,6,1,
944,9,6,
945,3,2,
946,13,1,
947,5,1,
948,6,2,
949,10,2,
950,7,0,
951,5,4,
952,10,1,
953,5,1,
954,13,1,
955,7,1,
956,10,0,
957,5,1,
958,8,5,
959,8,4,
960,8,3,
961,11,1,
962,9,2,
963,5,1,
964,10,3,
965,8,2,
966,14,3,
967,8,1,
968,7,2,
969,7,1,
970,5,0,
971,8,2,
972,11,2,
973,5,2,
974,6,1,
975,7,1,
976,5,2,
977,4,2,
978,9,7,
979,5,2,
980,10,4,
981,7,2,
982,8,3,
983,5,7,
984,4,6,
985,5,4,
986,8,2,
987,5,5,
988,10,2,
989,9,1,
990,8,6,
991,11,1,
992,9,2,
993,8,0,
994,6,3,
995,7,2,
996,8,0,
997,6,2,
998,5,2,
999,7,2,
